INCIDENT INFO,Longitude,Latitude,DewPoint,RelativeHumidity,WindDirection,WindSpeed,Visibility,Pressure,Weather,cluster_label
Deerfoot Trail and Stoney Trail NE,-114.0013683,51.18122139,11.8,46,15,24,48.3,88.75,26,3
Deerfoot Trail and Stoney Trail NE,-114.0013683,51.18122139,11.8,46,15,24,48.3,88.75,26,3
Deerfoot Trail and Stoney Trail NE,-114.0013683,51.18122139,11.8,46,15,24,48.3,88.75,26,3
Deerfoot Trail and Stoney Trail NE,-113.9903419,51.17519037,-8.4,86,22,16,24.1,88.42,Mainly Clear ,3
Deerfoot Trail and Stoney Trail NE,-113.9903419,51.17519037,-8.4,86,22,16,24.1,88.42,Mainly Clear ,3
Deerfoot Trail and Stoney Trail NE,-113.9903419,51.17519037,-8.4,86,22,16,24.1,88.42,Mainly Clear ,3
Deerfoot Trail and Stoney Trail NE,-113.9903419,51.17519037,-8.4,86,22,16,24.1,88.42,Mainly Clear ,3
Deerfoot Trail and Stoney Trail NE,-113.9903419,51.17519037,-8.4,86,22,16,24.1,88.42,Mainly Clear ,3
Deerfoot Trail and Stoney Trail NE,-113.9903419,51.17519037,-8.4,86,22,16,24.1,88.42,Mainly Clear ,3
Deerfoot Trail and Stoney Trail NE,-113.9903419,51.17519037,-8.4,86,22,16,24.1,88.42,Mainly Clear ,3
Deerfoot Trail and Stoney Trail NE,-113.9903419,51.17519037,-8.4,86,22,16,24.1,88.42,Mainly Clear ,3
Deerfoot Trail and Stoney Trail NE,-114.0026291,51.17652551,-26.1,68,18,8,48.3,89.98,Mostly Cloudy ,3
Deerfoot Trail and Stoney Trail NE,-114.0026291,51.17652551,-26.1,68,18,8,48.3,89.98,Mostly Cloudy ,3
Deerfoot Trail and Stoney Trail NE,-114.0026291,51.17652551,-26.1,68,18,8,48.3,89.98,Mostly Cloudy ,3
Deerfoot Trail and Stoney Trail NE,-114.0026291,51.17652551,-26.1,68,18,8,48.3,89.98,Mostly Cloudy ,3
Deerfoot Trail and Stoney Trail NE,-114.0026291,51.17652551,-26.1,68,18,8,48.3,89.98,Mostly Cloudy ,3
Deerfoot Trail and Stoney Trail NE,-114.0026291,51.17652551,-26.1,68,18,8,48.3,89.98,Mostly Cloudy ,3
Deerfoot Trail and Stoney Trail NE,-114.0026291,51.17652551,-26.1,68,18,8,48.3,89.98,Mostly Cloudy ,3
Deerfoot Trail and Stoney Trail NE,-114.0026291,51.17652551,-26.1,68,18,8,48.3,89.98,Mostly Cloudy ,3
Deerfoot Trail and Stoney Trail NE,-114.0013668,51.17409035,-4.9,85,36,12,9.7,89.96,Snow Showers ,3
Deerfoot Trail and Stoney Trail NE,-114.0013668,51.17409035,-4.9,85,36,12,9.7,89.96,Snow Showers ,3
Deerfoot Trail and Stoney Trail NE,-114.0013668,51.17409035,-4.9,85,36,12,9.7,89.96,Snow Showers ,3
Deerfoot Trail and Stoney Trail NE,-114.0013668,51.17409035,-4.9,85,36,12,9.7,89.96,Snow Showers ,3
Deerfoot Trail and Stoney Trail NE,-114.0013668,51.17409035,-4.9,85,36,12,9.7,89.96,Snow Showers ,3
Deerfoot Trail and Stoney Trail NE,-114.0013668,51.17409035,-4.9,85,36,12,9.7,89.96,Snow Showers ,3
Deerfoot Trail and Stoney Trail NE,-114.0013668,51.17409035,-4.9,85,36,12,9.7,89.96,Snow Showers ,3
Deerfoot Trail and Stoney Trail NE,-114.0013668,51.17409035,-4.9,85,36,12,9.7,89.96,Snow Showers ,3
Deerfoot Trail and Stoney Trail NE,-114.0153985,51.17615173,-4.8,87,36,17,8.1,89.92, ,3
Deerfoot Trail and Stoney Trail NE,-114.0153985,51.17615173,-4.8,87,36,17,8.1,89.92, ,3
Deerfoot Trail and Stoney Trail NE,-114.0153985,51.17615173,-4.8,87,36,17,8.1,89.92, ,3
Deerfoot Trail and Stoney Trail NE,-114.0153985,51.17615173,-4.8,87,36,17,8.1,89.92, ,3
Deerfoot Trail and Stoney Trail NE,-114.0153985,51.17615173,-4.8,87,36,17,8.1,89.92, ,3
Deerfoot Trail and Stoney Trail NE,-114.0153985,51.17615173,-4.8,87,36,17,8.1,89.92, ,3
Deerfoot Trail and Stoney Trail NE,-114.0153985,51.17615173,-4.8,87,36,17,8.1,89.92, ,3
Deerfoot Trail and Stoney Trail NE,-114.0153985,51.17615173,-4.8,87,36,17,8.1,89.92, ,3
Deerfoot Trail and Stoney Trail NE,-114.0007524,51.17077457,-4.8,88,1,13,9.7,89.88, ,3
Deerfoot Trail and Stoney Trail NE,-114.0007524,51.17077457,-4.8,88,1,13,9.7,89.88, ,3
Deerfoot Trail and Stoney Trail NE,-114.0007524,51.17077457,-4.8,88,1,13,9.7,89.88, ,3
Deerfoot Trail and Stoney Trail NE,-114.0007524,51.17077457,-4.8,88,1,13,9.7,89.88, ,3
Deerfoot Trail and Stoney Trail NE,-114.0007524,51.17077457,-4.8,88,1,13,9.7,89.88, ,3
Deerfoot Trail and Stoney Trail NE,-114.0007524,51.17077457,-4.8,88,1,13,9.7,89.88, ,3
Deerfoot Trail and Stoney Trail NE,-114.0007524,51.17077457,-4.8,88,1,13,9.7,89.88, ,3
Deerfoot Trail and Stoney Trail NE,-114.0007524,51.17077457,-4.8,88,1,13,9.7,89.88, ,3
Deerfoot Trail and Stoney Trail NE,-114.0004044,51.17608352,-13.3,81,1,35,9.7,88.89,"Snow Grains,Blowing Snow ",3
