INCIDENT INFO,Longitude,Latitude,DewPoint,RelativeHumidity,WindDirection,WindSpeed,Visibility,Pressure,Weather,cluster_label
Falconridge Drive b/w Falconridge Boulevard and Falworth Road NE,-113.9524566,51.0986315,-8.2,71,21,12,24.1,88.37,Mainly Clear ,2
Falconridge Drive b/w Falsbridge Drive and Falworth Road NE,-113.9525051,51.09865706,-8.2,71,21,12,24.1,88.37,Mainly Clear ,2
Falconridge Cr and Falconridge Drive NE,-113.9524947,51.09866083,-8.2,71,21,12,24.1,88.37,Mainly Clear ,2
Rundlewood Drive and Rundlehorn Drive NE,-113.9699034,51.07063492,-7,76,19,10,56.3,88.51,Clear ,2
Northbound Stoney Trail approaching 16 Avenue NE,-113.9201463,51.06365583,-12.3,57,4,4,24.1,88.65,Clear ,2
Northbound Stoney Trail approaching 16 Avenue NE,-113.9201463,51.06365583,-12.3,57,4,4,24.1,88.65,Clear ,2
Northbound Stoney Trail approaching 16 Avenue NE,-113.9201463,51.06365583,-12.3,57,4,4,24.1,88.65,Clear ,2
Northbound Stoney Trail approaching 16 Avenue NE,-113.9198625,51.05985542,-19.6,72,35,34,3.6,88.6, ,2
Northbound Stoney Trail approaching 16 Avenue NE,-113.9198625,51.05985542,-19.6,72,35,34,3.6,88.6, ,2
Northbound Stoney Trail approaching 16 Avenue NE,-113.9198625,51.05985542,-19.6,72,35,34,3.6,88.6, ,2
Northbound Stoney Trail approaching 16 Avenue NE,-113.920094,51.05460163,-16.8,69,21,10,24.1,89.88,Mainly Clear ,2
Northbound Stoney Trail approaching 16 Avenue NE,-113.920094,51.05460163,-16.8,69,21,10,24.1,89.88,Mainly Clear ,2
Northbound Stoney Trail approaching 16 Avenue NE,-113.920094,51.05460163,-16.8,69,21,10,24.1,89.88,Mainly Clear ,2
68 Street and 22 Avenue NE,-113.9355557,51.07262124,-12.3,57,4,4,24.1,88.65,Clear ,2
68 Street and 22 Avenue NE,-113.9355557,51.07262124,-12.3,57,4,4,24.1,88.65,Clear ,2
68 Street and 22 Avenue NE,-113.9355557,51.07262124,-12.3,57,4,4,24.1,88.65,Clear ,2
68 Street and 22 Avenue NE,-113.9355557,51.07262124,-12.3,57,4,4,24.1,88.65,Clear ,2
68 Street and 22 Avenue NE,-113.9355557,51.07262124,-12.3,57,4,4,24.1,88.65,Clear ,2
68 Street and 22 Avenue NE,-113.9355557,51.07262124,-13.5,87,19,18,8.1,89.04,"Snow Grains, ",2
68 Street and 22 Avenue NE,-113.9355557,51.07262124,-13.5,87,19,18,8.1,89.04,"Snow Grains, ",2
68 Street and 22 Avenue NE,-113.9355557,51.07262124,-13.5,87,19,18,8.1,89.04,"Snow Grains, ",2
68 Street and 22 Avenue NE,-113.9355557,51.07262124,-13.5,87,19,18,8.1,89.04,"Snow Grains, ",2
68 Street and 22 Avenue NE,-113.9355557,51.07262124,-13.5,87,19,18,8.1,89.04,"Snow Grains, ",2
68 Street and 22 Avenue NE,-113.9355557,51.07262124,-5.8,88,2,26,2,88.6, ,2
68 Street and 22 Avenue NE,-113.9355557,51.07262124,-5.8,88,2,26,2,88.6, ,2
68 Street and 22 Avenue NE,-113.9355557,51.07262124,-5.8,88,2,26,2,88.6, ,2
68 Street and 22 Avenue NE,-113.9355557,51.07262124,-5.8,88,2,26,2,88.6, ,2
68 Street and 22 Avenue NE,-113.9355557,51.07262124,-5.8,88,2,26,2,88.6, ,2
68 Street and 22 Avenue NE,-113.9355557,51.07262124,11.9,73,2,45,14.5,88.17,"Thunderstorms,Rain Showers, ",2
68 Street and 22 Avenue NE,-113.9355557,51.07262124,11.9,73,2,45,14.5,88.17,"Thunderstorms,Rain Showers, ",2
68 Street and 22 Avenue NE,-113.9355557,51.07262124,11.9,73,2,45,14.5,88.17,"Thunderstorms,Rain Showers, ",2
68 Street and 22 Avenue NE,-113.9355557,51.07262124,11.9,73,2,45,14.5,88.17,"Thunderstorms,Rain Showers, ",2
68 Street and 22 Avenue NE,-113.9355557,51.07262124,11.9,73,2,45,14.5,88.17,"Thunderstorms,Rain Showers, ",2
68 Street and 22 Avenue NE,-113.9355557,51.07262124,7,85,24,4,8.1,88.98,Smoke ,2
68 Street and 22 Avenue NE,-113.9355557,51.07262124,7,85,24,4,8.1,88.98,Smoke ,2
68 Street and 22 Avenue NE,-113.9355557,51.07262124,7,85,24,4,8.1,88.98,Smoke ,2
68 Street and 22 Avenue NE,-113.9355557,51.07262124,7,85,24,4,8.1,88.98,Smoke ,2
68 Street and 22 Avenue NE,-113.9355557,51.07262124,7,85,24,4,8.1,88.98,Smoke ,2
Memorial Drive and 36 Street NE,-113.9829193,51.05213682,-11.6,88,17,10,6.4,89.12, ,1
Memorial Drive and 36 Street NE,-113.9829193,51.05213682,-11.6,88,17,10,6.4,89.12, ,1
Memorial Drive and 36 Street NE,-113.9829193,51.05213682,-11.6,88,17,10,6.4,89.12, ,1
Memorial Drive and 36 Street NE,-113.9827567,51.05186917,2.7,39,16,12,24.1,88.77,Mostly Cloudy ,1
Memorial Drive and 36 Street NE,-113.9827567,51.05186917,2.7,39,16,12,24.1,88.77,Mostly Cloudy ,1
Memorial Drive and 36 Street NE,-113.9827567,51.05186917,2.7,39,16,12,24.1,88.77,Mostly Cloudy ,1
Memorial Drive and 36 Street NE,-113.9829193,51.05213682,-2,62,16,20,64.4,88.95,Mostly Cloudy ,1
Memorial Drive and 36 Street NE,-113.9829193,51.05213682,-2,62,16,20,64.4,88.95,Mostly Cloudy ,1
Memorial Drive and 36 Street NE,-113.9829193,51.05213682,-2,62,16,20,64.4,88.95,Mostly Cloudy ,1
Deerfoot Trail and Stoney Trail NE,-114.0153985,51.17615173,-9.5,90,15,8,4.8,89.11, ,0
Deerfoot Trail and Stoney Trail NE,-114.0015123,51.17952398,-15.9,84,33,11,6.4,90.26,"Snow Grains, ",0
Deerfoot Trail and Stoney Trail NE,-114.0013683,51.18122139,11.8,46,15,24,48.3,88.75,26,0
Deerfoot Trail and Stoney Trail NE,-113.9903419,51.17519037,-8.4,86,22,16,24.1,88.42,Mainly Clear ,0
Deerfoot Trail and Stoney Trail NE,-114.0026291,51.17652551,-26.1,68,18,8,48.3,89.98,Mostly Cloudy ,0
Deerfoot Trail and Stoney Trail NE,-114.0013668,51.17409035,-4.9,85,36,12,9.7,89.96,Snow Showers ,0
Deerfoot Trail and Stoney Trail NE,-114.0153985,51.17615173,-4.8,87,36,17,8.1,89.92, ,0
Deerfoot Trail and Stoney Trail NE,-114.0007524,51.17077457,-4.8,88,1,13,9.7,89.88, ,0
Deerfoot Trail and Stoney Trail NE,-114.0004044,51.17608352,-13.3,81,1,35,9.7,88.89,"Snow Grains,Blowing Snow ",0
Southbound Stoney Trail and Peigan Trail SE,-113.9301102,51.01507229,-9.5,89,7,5,3.6,89.06, ,1
Southbound Stoney Trail and Peigan Trail SE,-113.9301102,51.01507229,-9.5,89,7,5,3.6,89.06, ,1
Southbound Stoney Trail and Peigan Trail SE,-113.9301102,51.01507229,-9.5,89,7,5,3.6,89.06, ,1
Southbound Stoney Trail and Peigan Trail SE,-113.9301102,51.01507229,-12.6,84,4,13,1,88.66, ,1
Southbound Stoney Trail and Peigan Trail SE,-113.9301102,51.01507229,-12.6,84,4,13,1,88.66, ,1
Southbound Stoney Trail and Peigan Trail SE,-113.9301102,51.01507229,-12.6,84,4,13,1,88.66, ,1
Southbound Stoney Trail and Peigan Trail SE,-113.9217381,51.0125503,-15.2,35,27,33,64.4,87.81,Cloudy ,1
Southbound Stoney Trail and Peigan Trail SE,-113.9217381,51.0125503,-15.2,35,27,33,64.4,87.81,Cloudy ,1
Southbound Stoney Trail and Peigan Trail SE,-113.9217381,51.0125503,-15.2,35,27,33,64.4,87.81,Cloudy ,1
17 Avenue at Hubalta Road SE,-113.9545525,51.03568188,-9.3,90,7,4,3.2,88.7, ,1
17 Avenue at Hubalta Road SE,-113.9545525,51.03568188,-9.3,90,7,4,3.2,88.7, ,1
17 Avenue at Hubalta Road SE,-113.9512675,51.03778973,-12.2,89,19,7,8.1,87.76, ,1
17 Avenue at Hubalta Road SE,-113.9512675,51.03778973,-12.2,89,19,7,8.1,87.76, ,1
Westbound Country Hills Boulevard and 36 Street NE,-113.9844481,51.15436833,-9.3,89,4,8,4,88.67, ,0
Eastbound Country Hills Boulevard and 36 Street NE,-113.983929,51.15428384,-9.3,89,4,8,4,88.67, ,0
Northbound Deerfoot Trail and 17 Avenue SE,-114.0068474,51.04083454,-7.2,87,1,17,3.6,88.41, ,1
Northbound Deerfoot Trail and 17 Avenue SE,-114.0067281,51.04041877,-7.2,87,1,17,3.6,88.41, ,1
Northbound Deerfoot Trail and 17 Avenue SE,-114.008612,51.03703509,2.8,64,1,28,20.9,88.35,Moderate Rain Showers ,1
Northbound Deerfoot Trail and 17 Avenue SE,-114.0050189,51.03730328,-8.7,83,34,17,8.1,89.19, ,1
Northbound Deerfoot Trail and 17 Avenue SE,-113.9982005,51.03296052,4.1,76,16,12,48.3,88.75,Mostly Cloudy ,1
Northbound Deerfoot Trail and 17 Avenue SE,-114.0064389,51.0395173,-22.1,78,1,7,4,90, ,1
Northbound Deerfoot Trail and 17 Avenue SE,-114.0080847,51.04192339,-28.1,71,36,3,4.8,88.17, ,1
Northbound Deerfoot Trail and 17 Avenue SE,-114.0052222,51.03765873,-22.6,71,1,22,3.2,89.73,"Snow Grains,Blowing Snow ",1
Northbound Deerfoot Trail and 17 Avenue SE,-114.008612,51.03703509,-8.2,29,25,21,24.1,88.81,Mostly Cloudy ,1
Northbound Deerfoot Trail and 17 Avenue SE,-114.008612,51.03703509,-4.5,91,16,14,3.2,88.58, ,1
Northbound Deerfoot Trail and 17 Avenue SE,-114.008612,51.03703509,-15.6,85,15,14,6.4,88.83, ,1
Westbound Country Hills Blvd at Stoney Trail NE,-113.9202629,51.15441491,-10.9,37,24,18,48.3,88.49,Mostly Cloudy ,0
17 Avenue and 100 Street SE,-113.8886603,51.03783792,-8,46,31,6,40.2,88.72,Mostly Cloudy ,1
17 Avenue and 100 Street SE,-113.8886603,51.03783792,-8,46,31,6,40.2,88.72,Mostly Cloudy ,1
17 Avenue and 100 Street SE,-113.8886603,51.03783792,5.5,31,13,15,64.4,88.96,Mostly Cloudy ,1
17 Avenue and 100 Street SE,-113.8886603,51.03783792,5.5,31,13,15,64.4,88.96,Mostly Cloudy ,1
Northbound Deerfoot Trail at 17 Avenue SE,-114.0040992,51.0367562,-13.7,53,18,7,64.4,89.36,Mainly Clear ,1
Northbound Deerfoot Trail at 17 Avenue SE,-114.0030094,51.03628337,13.1,38,9,15,48.3,88.44,31,1
Northbound Deerfoot Trail at 17 Avenue SE,-114.0057343,51.0383662,-20.1,76,2,31,4.8,90.15, ,1
Northbound Deerfoot Trail at 17 Avenue SE,-114.0036904,51.03647061,-18.3,80,11,12,2.4,89.7,Snow Grains ,1
Northbound Deerfoot Trail at 17 Avenue SE,-114.0032458,51.03620704,-10.3,42,27,21,64.4,88.15,Mainly Clear ,1
Northbound Deerfoot Trail at 17 Avenue SE,-114.0036476,51.03643106,-4.9,55,36,23,64.4,89.14,Mainly Clear ,1
Northbound Deerfoot Trail at 17 Avenue SE,-114.008612,51.03703509,-4.6,75,0,1,64.4,88.83,Clear ,1
Northbound Deerfoot Trail at 17 Avenue SE,-114.003539,51.03710089,2.7,70,34,25,24.1,89.23,Mostly Cloudy ,1
Northbound Deerfoot Trail at 17 Avenue SE,-114.008612,51.03703509,6.3,18,14,12,9.7,88.65,33,1
Northbound Deerfoot Trail at 17 Avenue SE,-113.9996762,51.03456826,7.1,52,15,13,48.3,88.71,Mostly Cloudy ,1
Northbound Deerfoot Trail at 17 Avenue SE,-114.0016399,51.03575319,-5.7,80,10,17,8.1,88.64, ,1
Northbound Deerfoot Trail at 17 Avenue SE,-114.0060924,51.03902234,-21.8,76,6,12,9.7,89.81, ,1
Northbound Deerfoot Trail at 17 Avenue SE,-114.0068224,51.04061034,-3.6,47,18,5,64.4,88.57,Clear ,1
Northbound Stoney Trail at 16 Avenue NE,-113.9199922,51.07258555,-17.2,75,20,9,56.3,89.43,Mainly Clear ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9199922,51.07258555,-17.2,75,20,9,56.3,89.43,Mainly Clear ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9199922,51.07258555,-17.2,75,20,9,56.3,89.43,Mainly Clear ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9199922,51.07258555,-17.2,75,20,9,56.3,89.43,Mainly Clear ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9199922,51.07258555,-17.2,75,20,9,56.3,89.43,Mainly Clear ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9199922,51.07258555,-17.2,75,20,9,56.3,89.43,Mainly Clear ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9199922,51.07258555,-17.2,75,20,9,56.3,89.43,Mainly Clear ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9200635,51.05965625,-11.9,13,26,20,24.1,88.39,Mostly Cloudy ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9200635,51.05965625,-11.9,13,26,20,24.1,88.39,Mostly Cloudy ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9200635,51.05965625,-11.9,13,26,20,24.1,88.39,Mostly Cloudy ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9200635,51.05965625,-11.9,13,26,20,24.1,88.39,Mostly Cloudy ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9200635,51.05965625,-11.9,13,26,20,24.1,88.39,Mostly Cloudy ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9200635,51.05965625,-11.9,13,26,20,24.1,88.39,Mostly Cloudy ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9200635,51.05965625,-11.9,13,26,20,24.1,88.39,Mostly Cloudy ,2
Northbound Stoney Trail at 16 Avenue NE,-113.919726,51.06118508,-11.9,13,26,20,24.1,88.39,Mostly Cloudy ,2
Northbound Stoney Trail at 16 Avenue NE,-113.919726,51.06118508,-11.9,13,26,20,24.1,88.39,Mostly Cloudy ,2
Northbound Stoney Trail at 16 Avenue NE,-113.919726,51.06118508,-11.9,13,26,20,24.1,88.39,Mostly Cloudy ,2
Northbound Stoney Trail at 16 Avenue NE,-113.919726,51.06118508,-11.9,13,26,20,24.1,88.39,Mostly Cloudy ,2
Northbound Stoney Trail at 16 Avenue NE,-113.919726,51.06118508,-11.9,13,26,20,24.1,88.39,Mostly Cloudy ,2
Northbound Stoney Trail at 16 Avenue NE,-113.919726,51.06118508,-11.9,13,26,20,24.1,88.39,Mostly Cloudy ,2
Northbound Stoney Trail at 16 Avenue NE,-113.919726,51.06118508,-11.9,13,26,20,24.1,88.39,Mostly Cloudy ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9297317,51.06703025,3,92,1,21,12.9,88.22, ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9297317,51.06703025,3,92,1,21,12.9,88.22, ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9297317,51.06703025,3,92,1,21,12.9,88.22, ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9297317,51.06703025,3,92,1,21,12.9,88.22, ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9297317,51.06703025,3,92,1,21,12.9,88.22, ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9297317,51.06703025,3,92,1,21,12.9,88.22, ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9297317,51.06703025,3,92,1,21,12.9,88.22, ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9202075,51.06765836,-8.1,83,35,24,9.7,89.25, ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9202075,51.06765836,-8.1,83,35,24,9.7,89.25, ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9202075,51.06765836,-8.1,83,35,24,9.7,89.25, ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9202075,51.06765836,-8.1,83,35,24,9.7,89.25, ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9202075,51.06765836,-8.1,83,35,24,9.7,89.25, ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9202075,51.06765836,-8.1,83,35,24,9.7,89.25, ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9202075,51.06765836,-8.1,83,35,24,9.7,89.25, ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9201211,51.06783405,-8.1,83,35,24,9.7,89.25, ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9201211,51.06783405,-8.1,83,35,24,9.7,89.25, ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9201211,51.06783405,-8.1,83,35,24,9.7,89.25, ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9201211,51.06783405,-8.1,83,35,24,9.7,89.25, ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9201211,51.06783405,-8.1,83,35,24,9.7,89.25, ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9201211,51.06783405,-8.1,83,35,24,9.7,89.25, ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9201211,51.06783405,-8.1,83,35,24,9.7,89.25, ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9297317,51.06703025,-10.7,79,1,7,6.4,88.25, ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9297317,51.06703025,-10.7,79,1,7,6.4,88.25, ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9297317,51.06703025,-10.7,79,1,7,6.4,88.25, ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9297317,51.06703025,-10.7,79,1,7,6.4,88.25, ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9297317,51.06703025,-10.7,79,1,7,6.4,88.25, ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9297317,51.06703025,-10.7,79,1,7,6.4,88.25, ,2
Northbound Stoney Trail at 16 Avenue NE,-113.9297317,51.06703025,-10.7,79,1,7,6.4,88.25, ,2
Southbound 52 Street and Erin Woods Drive SE,-113.9588122,51.01910329,-10.3,83,34,8,56.3,89.3,Clear ,1
Northbound 36 Street at Country Hills Boulevard NE,-113.9814523,51.15376748,-7.3,89,1,32,3.2,87.97, ,0
Northbound 36 Street at Country Hills Boulevard NE,-113.9814523,51.15376748,-7.3,89,1,32,3.2,87.97, ,0
Northbound 36 Street at Country Hills Boulevard NE,-113.981537,51.1540734,-7.3,89,1,32,3.2,87.97, ,0
Northbound 36 Street at Country Hills Boulevard NE,-113.981537,51.1540734,-7.3,89,1,32,3.2,87.97, ,0
96 Avenue and Stoney Trail NE,-113.9219446,51.1365578,-3.4,94,11,21,0.4,87.7,"Moderate Snow,Blowing Snow ",0
Coral Springs Boulevard and 68 Street NE,-113.9352191,51.09907765,-3.3,94,12,22,0.4,87.82,Heavy Snow ,2
Coral Springs Boulevard and 68 Street NE,-113.9352191,51.09907765,-3.3,94,12,22,0.4,87.82,Heavy Snow ,2
Coral Springs Boulevard and 68 Street NE,-113.9352191,51.09907765,2.5,91,33,13,9.7,87.93, ,2
Coral Springs Boulevard and 68 Street NE,-113.9352191,51.09907765,2.5,91,33,13,9.7,87.93, ,2
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,-3.3,94,12,22,0.4,87.82,Heavy Snow ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,-3.3,94,12,22,0.4,87.82,Heavy Snow ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,-3.3,94,12,22,0.4,87.82,Heavy Snow ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,-3.3,94,12,22,0.4,87.82,Heavy Snow ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,-3.3,94,12,22,0.4,87.82,Heavy Snow ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,-3.3,94,12,22,0.4,87.82,Heavy Snow ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,-3.3,94,12,22,0.4,87.82,Heavy Snow ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-113.9989591,51.03389267,-9,92,18,18,2.4,89.22, ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-113.9989591,51.03389267,-9,92,18,18,2.4,89.22, ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-113.9989591,51.03389267,-9,92,18,18,2.4,89.22, ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-113.9989591,51.03389267,-9,92,18,18,2.4,89.22, ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-113.9989591,51.03389267,-9,92,18,18,2.4,89.22, ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-113.9989591,51.03389267,-9,92,18,18,2.4,89.22, ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-113.9989591,51.03389267,-9,92,18,18,2.4,89.22, ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,3.8,28,14,4,56.3,88.75,Clear ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,3.8,28,14,4,56.3,88.75,Clear ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,3.8,28,14,4,56.3,88.75,Clear ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,3.8,28,14,4,56.3,88.75,Clear ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,3.8,28,14,4,56.3,88.75,Clear ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,3.8,28,14,4,56.3,88.75,Clear ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,3.8,28,14,4,56.3,88.75,Clear ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,3,19,16,17,24.1,88.23,28,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,3,19,16,17,24.1,88.23,28,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,3,19,16,17,24.1,88.23,28,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,3,19,16,17,24.1,88.23,28,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,3,19,16,17,24.1,88.23,28,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,3,19,16,17,24.1,88.23,28,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,3,19,16,17,24.1,88.23,28,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,2.4,15,28,17,48.3,88.86,30,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,2.4,15,28,17,48.3,88.86,30,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,2.4,15,28,17,48.3,88.86,30,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,2.4,15,28,17,48.3,88.86,30,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,2.4,15,28,17,48.3,88.86,30,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,2.4,15,28,17,48.3,88.86,30,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,2.4,15,28,17,48.3,88.86,30,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-113.9997056,51.02541965,3.7,62,12,4,64.4,88.94,Mainly Clear ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-113.9997056,51.02541965,3.7,62,12,4,64.4,88.94,Mainly Clear ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-113.9997056,51.02541965,3.7,62,12,4,64.4,88.94,Mainly Clear ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-113.9997056,51.02541965,3.7,62,12,4,64.4,88.94,Mainly Clear ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-113.9997056,51.02541965,3.7,62,12,4,64.4,88.94,Mainly Clear ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-113.9997056,51.02541965,3.7,62,12,4,64.4,88.94,Mainly Clear ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-113.9997056,51.02541965,3.7,62,12,4,64.4,88.94,Mainly Clear ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,-2.8,27,3,14,64.4,88.7,Mainly Clear ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,-2.8,27,3,14,64.4,88.7,Mainly Clear ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,-2.8,27,3,14,64.4,88.7,Mainly Clear ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,-2.8,27,3,14,64.4,88.7,Mainly Clear ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,-2.8,27,3,14,64.4,88.7,Mainly Clear ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,-2.8,27,3,14,64.4,88.7,Mainly Clear ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,-2.8,27,3,14,64.4,88.7,Mainly Clear ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-113.9975264,51.03030304,2.5,49,22,14,19.3,89.81,Rain Showers ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-113.9975264,51.03030304,2.5,49,22,14,19.3,89.81,Rain Showers ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-113.9975264,51.03030304,2.5,49,22,14,19.3,89.81,Rain Showers ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-113.9975264,51.03030304,2.5,49,22,14,19.3,89.81,Rain Showers ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-113.9975264,51.03030304,2.5,49,22,14,19.3,89.81,Rain Showers ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-113.9975264,51.03030304,2.5,49,22,14,19.3,89.81,Rain Showers ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-113.9975264,51.03030304,2.5,49,22,14,19.3,89.81,Rain Showers ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-113.9976232,51.02995721,-10.8,17,26,16,64.4,89.06,Mainly Clear ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-113.9976232,51.02995721,-10.8,17,26,16,64.4,89.06,Mainly Clear ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-113.9976232,51.02995721,-10.8,17,26,16,64.4,89.06,Mainly Clear ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-113.9976232,51.02995721,-10.8,17,26,16,64.4,89.06,Mainly Clear ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-113.9976232,51.02995721,-10.8,17,26,16,64.4,89.06,Mainly Clear ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-113.9976232,51.02995721,-10.8,17,26,16,64.4,89.06,Mainly Clear ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-113.9976232,51.02995721,-10.8,17,26,16,64.4,89.06,Mainly Clear ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,-19.7,78,36,17,2,88.1, ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,-19.7,78,36,17,2,88.1, ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,-19.7,78,36,17,2,88.1, ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,-19.7,78,36,17,2,88.1, ,1
Northbound Deerfoot Trail approaching 17 Avenue SE,-114.008612,51.03703509,-19.7,78,36,17,2,88.1, ,1
